Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare) 
Cook Islands,COK,1995,0,0,0,0,0,0,0,19.7704,0,0,4.2667
Cook Islands,COK,1996,0,0,0,0,0,0,0,17.6471,0,0,3.5714
Cook Islands,COK,1997,0,0,0,0,0,0,0,14.7059,0,0,3.6826
Cook Islands,COK,1998,0,0,0,0,0,0,0,18.3897,0,0,3.5453
Cook Islands,COK,1999,0,0,0,0,0,0,0,20.3871,0,0,3.8243
Cook Islands,COK,2000,0,0,0,0,0,0,0,22.2492,0,0,3.8273
Cook Islands,COK,2001,0,0,0,0,0,0,0,25,0,0,3.9809
Cook Islands,COK,2002,0,0,0,0,0,0,0,24.7426,0,0,4
Cook Islands,COK,2003,0,0,0,0,0,0,0,25,0,0,4.2857
Cook Islands,COK,2004,0,0,0,0,0,0,0,24.7434,0,0,4.1667
Cook Islands,COK,2005,0,0,0,0,0,0,0,24.7646,0,0,4
Cook Islands,COK,2006,0,0,0,0,0,0,0,24.8011,0,0,4.0099
Cook Islands,COK,2007,0,0,0,0,0,0,0,25,0,0,4
Cook Islands,COK,2008,0,0,0,0,0,0,0,25.1668,0,0,3.9778
Cook Islands,COK,2009,0,0,0,0,0,0,0,25.3836,0,0,3.9614
Cook Islands,COK,2010,0,0,0,0,0,0,0,25.5926,0,0,4.0103
Cook Islands,COK,2011,0,0,0,0,0,0,0,25.7877,0,0,3.9822
Cook Islands,COK,2012,0,0,0,0,0,0,0,26.3158,0,0,3.9542
Cook Islands,COK,2013,0,0,0,0,0,0,0,25.75,0,0,3.9261
Cook Islands,COK,2014,0,0,0,0,0,0,0,25.4494,0,0,3.8705
Cook Islands,COK,2015,0,0,0,0,0,0,0,24.8832,0,0,3.8633
Cook Islands,COK,2016,0,0,0,0,0,0,0,24.5114,0,0,3.9161
Cook Islands,COK,2017,0,0,0,0,0,0,0,24.23,0,0,3.9091
Cook Islands,COK,2018,0,0,0,0,0,0,0,24.0245,0,0,3.9021
Costa Rica,CRI,1961,0,1.2531,1.0239,0,9.8769,0.3984,0,4.1487,0,0.3655,17.023
Costa Rica,CRI,1962,0,1.2568,1.0517,0,9.7544,0.385,0,4.294,0,0.4214,17.4366
Costa Rica,CRI,1963,0,1.345,1.1125,0,9.9876,0.4043,0,4.3019,0,0.3567,16.9362
Costa Rica,CRI,1964,0,1.4338,0.9248,0,10.1784,0.3992,0,4.3125,0,0.34,17.1913
Costa Rica,CRI,1965,0,1.5566,1.4955,0,9.9995,0.4009,0,4.3291,0,0.2533,18.5655
Costa Rica,CRI,1966,0,1.6104,1.2703,0,9.9759,0.3924,0,4.3459,0,0.31,20.9792
Costa Rica,CRI,1967,0,1.6667,1.2962,0,9.891,0.4264,0,4.356,0,0.24,22.3702
Costa Rica,CRI,1968,0,1.7323,1.4224,0,9.8571,0.4007,0,4.3539,0,0.28,26.9347
Costa Rica,CRI,1969,0,1.7901,1.3657,0,9.6345,0.4025,0,4.2526,0,0.1538,25.7212
Costa Rica,CRI,1970,0,1.8341,1.1389,0,9.4424,0.4008,0,4.165,0,0.14,29.468
Costa Rica,CRI,1971,0,2.5831,1.3528,0,9.6428,0.3826,0,4.281,0,0.2433,31.6456
Costa Rica,CRI,1972,0,2.775,1.3727,0,10.01,0.4001,0,4.418,0,0.2778,31.6456
Costa Rica,CRI,1973,0,1.589,1.0822,0,11.6142,0.4134,0,4.7949,0,0.2933,35.6631
Costa Rica,CRI,1974,0,1.5934,1.4735,0,10.7073,0.3871,0,4.4128,0,0.2915,31.8428
Costa Rica,CRI,1975,0,2.2461,1.3149,0,11.5227,0.4117,0,5.7135,0,0.3656,30.4677
Costa Rica,CRI,1976,0,1.8675,1.5304,0,11.6554,0.588,0,6.6168,0,0.3367,28.2204
Costa Rica,CRI,1977,0,2.3738,1.8022,0,10.5679,0.5811,0,5.0368,0,0.3847,30.3971
Costa Rica,CRI,1978,0,2.6116,1.6899,0,10.3892,0.4831,0,4.2393,0,0.346,46.9206
Costa Rica,CRI,1979,0,2.7447,1.6542,0,10.2988,0.4528,0,3.472,0,0.3455,45.6417
Costa Rica,CRI,1980,0,3.8438,1.9387,0,10.1552,0.5229,0,3.3938,0,0.3291,42.8905
Costa Rica,CRI,1981,0,2.7809,1.7646,0,9.0323,0.5189,0,3.5272,0,0.3156,42.705
Costa Rica,CRI,1982,0,1.8966,1.5294,0,9.2903,0.4099,0,3.8267,0,0.2954,42.0945
Costa Rica,CRI,1983,0,3.372,1.5159,1.3237,12,0.3608,0,4.6671,0,0.2375,46.5006
Costa Rica,CRI,1984,0,3.0793,1.6803,0.9951,14.0009,0.4643,0,3.9707,0,0.3905,46.773
Costa Rica,CRI,1985,0,3.0352,1.6047,1.5997,14.5019,0.5366,0,4.9068,0,0.3599,50.4398
Costa Rica,CRI,1986,0,3.0638,1.5915,1.6996,19.7032,0.4963,0,6,0,0.3023,54.2204
Costa Rica,CRI,1987,0,3.0281,1.7007,1.7078,16,0.5965,0,8,0,0.2485,53.7697
Costa Rica,CRI,1988,0,3.5211,1.6007,2.25,17.8571,0.5434,0,13.8889,0,0.1893,52.4016
Costa Rica,CRI,1989,0,3.6313,1.7284,2.25,20.7001,0.5411,0,13.9535,0,0.2426,61.1601
Costa Rica,CRI,1990,0,4.2823,1.6554,2.25,22,0.5382,0,13.8298,0,0.2009,54.6877
Costa Rica,CRI,1991,0,4.4019,1.6254,2,23.7623,0.4925,0,14.6684,0,0.2267,51.497
Costa Rica,CRI,1992,0,3.8418,1.6677,1.6667,24.857,0.5632,0,15,0,0.2222,50.3686
Costa Rica,CRI,1993,0,4.1264,1.8789,0,24.0791,0.5651,0,17.3892,0,0.2333,38.8695
Costa Rica,CRI,1994,0,4.5875,1.906,0,21.204,0.6214,0,22.449,0,0.1667,36.4278
Costa Rica,CRI,1995,0,4.4518,1.8565,0,19.8751,0.592,0,11.9983,0,0.1667,40.6786
Costa Rica,CRI,1996,0,4.1102,1.5757,0,21.8054,0.6277,0,12.9989,0,0.1667,44.3269
Costa Rica,CRI,1997,0,4.3652,1.9133,0,24.0134,0.3166,0,12.9994,0,0.3636,45.2725
Costa Rica,CRI,1998,0,4.2668,1.7459,0,23.2918,0.3443,0,13.1356,0,0.4245,51.7161
Costa Rica,CRI,1999,0,4.0875,1.8915,0,21.8862,0.4824,0,10.8134,0,0.2446,48.0905
Costa Rica,CRI,2000,0,3.8975,1.8111,0,23.1195,0.5267,0,11.625,0,0.1994,45.4545
Costa Rica,CRI,2001,0,3.8039,1.6619,0,26.5155,0.6618,0,11.0543,0,0.1994,46.298
Costa Rica,CRI,2002,0,3.9623,1.7119,0,26.1716,0.5743,0,7.9808,0,0.1994,46.8209
Costa Rica,CRI,2003,0,3.3979,1.7273,0,25.3549,0.7235,0,10.9769,0,0.1994,51.3447
Costa Rica,CRI,2004,0,3.1749,1.9517,0,24.4357,0.6407,0,11.4777,0,0.1994,50.1231
Costa Rica,CRI,2005,0,3.3169,2.0794,0,24.3595,0.6179,0,5.432,0,0.1143,45.5683
Costa Rica,CRI,2006,0,3.9744,2.077,0,23.5761,0.7919,0,5.6457,0,0.1178,53.003
Costa Rica,CRI,2007,0,3.8036,2.1529,0,23.5305,0.7021,0,8.2212,0,0.1238,53.6322
Costa Rica,CRI,2008,0,4.0974,1.735,0,24.5822,0.6907,0,11.9685,0,0.1322,47.9995
Costa Rica,CRI,2009,0,4.1001,2.0815,0,25.0144,0.5176,0,11.7345,0,0.145,42.1411
Costa Rica,CRI,2010,0,3.3485,1.9551,0,24.9489,0.631,0,12.8861,0,0.1464,46.9389
Costa Rica,CRI,2011,0,3.5402,2.254,0,22.4226,0.7133,0,16.5339,0,0.1498,50.5796
Costa Rica,CRI,2012,0,3.7933,2.3206,0,25.2978,0.6622,0,12.6502,0,0.1502,56.7811
Costa Rica,CRI,2013,0,3.3822,2.2333,0,23.5423,0.7581,0,12.6824,0,0.1502,56.4428
Costa Rica,CRI,2014,0,4.8799,1.6758,0,22.6265,0.7685,0,15,0,0.1474,56.2771
Costa Rica,CRI,2015,0,4.0031,1.8794,0,24.6532,0.7279,0,15,0,0.1336,47.1755
Costa Rica,CRI,2016,0,4.2381,1.9434,0,24.6985,0.7629,0,15,0,0.1625,52.2282
Costa Rica,CRI,2017,0,3.9878,1.5139,0,25.5765,0.5114,0,15,0,0.1363,54.6441
Costa Rica,CRI,2018,0,4.5471,1.6227,0,25.412,0.6179,0,15,0,0.1266,52.9589
Cote d'Ivoire,CIV,1961,0,0.7573,0.5294,0,0,0,0,3.0065,0,0.3269,11.1364
Cote d'Ivoire,CIV,1962,0,0.8808,0.7623,0,0,0,0,2.8409,0,0.3971,13.8211
Cote d'Ivoire,CIV,1963,0,0.8939,0.6815,0,0,0,0,2.2381,0,0.3938,13.6667
Cote d'Ivoire,CIV,1964,0,0.9151,0.6929,0,0,0,0,2.2273,0,0.4515,13.5
Cote d'Ivoire,CIV,1965,0,0.9579,0.695,0,0,0,0,2.2026,0,0.3724,13.5588
Cote d'Ivoire,CIV,1966,0,1.0682,0.7143,0,0,0,0,2.6823,0,0.4366,14.3056
Cote d'Ivoire,CIV,1967,0,1.1452,0.7746,0,0,0,0,2.5794,0,0.4096,12.7231
Cote d'Ivoire,CIV,1968,0,1.218,0.6867,0,0,0,0,2.65,0,0.3893,13.4345
Cote d'Ivoire,CIV,1969,0,1.051,0.7808,0,0,0,0,3.2491,0,0.4672,13.2457
Cote d'Ivoire,CIV,1970,0,1.0917,0.7046,0,0,0,0,3.3129,0,0.4431,13.7578
Cote d'Ivoire,CIV,1971,0,1.3652,0.8321,0,0,0,0,3.3353,0,0.5341,14.4902
Cote d'Ivoire,CIV,1972,0,1.1348,0.6716,0,0,0,0,3.3429,0,0.421,16.3298
Cote d'Ivoire,CIV,1973,0,1.1552,0.6686,0,0,0,0,3.3602,0,0.4196,13.63
Cote d'Ivoire,CIV,1974,0,1.2808,0.6417,0,0,0,0,3.3767,0,0.5128,15.9865
Cote d'Ivoire,CIV,1975,0,1.2718,0.5217,0,0,0,0,5.5206,0,0.4641,14.7904
Cote d'Ivoire,CIV,1976,0,1.1558,0.4768,0.45,0,0,0,5.3659,0,0.4417,11.3223
Cote d'Ivoire,CIV,1977,0,1.1663,0.4796,0.5,0,0,0,5.0622,0,0.435,12.5899
Cote d'Ivoire,CIV,1978,0,1.1776,0.4681,0.5,0,0,0,5.1799,0,0.4302,15.1364
Cote d'Ivoire,CIV,1979,0,1.192,0.4709,0.5,0,0,0,5.2543,0,0.5069,12.9512
Cote d'Ivoire,CIV,1980,0,1.1667,0.812,0.7866,0,0,0,5.2332,0,0.4987,13.0926
Cote d'Ivoire,CIV,1981,0,1.1471,0.8163,0.9626,0,0,0,5.339,0,0.5156,15.1144
Cote d'Ivoire,CIV,1982,0,1.2857,0.8269,0.8248,0,0,0,5.2543,0,0.3782,15.6433
Cote d'Ivoire,CIV,1983,0,0.9474,0.7455,2.1,0,0,0,4.8794,0,0.4315,16.4955
Cote d'Ivoire,CIV,1984,0,1.2506,0.8739,2.2,0,0,0,5.4408,0,0.5493,18.0788
Cote d'Ivoire,CIV,1985,0,1.2,0.9006,0.6,0,0,0,5.6138,0,0.5047,19.1781
Cote d'Ivoire,CIV,1986,0,1.1002,0.7,0.6,0,0,0,5.5066,0,0.5203,19.5257
Cote d'Ivoire,CIV,1987,0,1.1328,0.6765,0.75,0,0,0,5.6522,0,0.5382,19.1853
Cote d'Ivoire,CIV,1988,0,1.2004,0.6995,1,2.4762,0,0,5.4874,0,0.5312,22.1483
Cote d'Ivoire,CIV,1989,0,1.2,0.6993,1,0,0,0,5.5061,0,0.5684,24.3483
Cote d'Ivoire,CIV,1990,0,1.201,1.1904,1.5787,0,0,0,5.5059,0,0.5155,25.1847
Cote d'Ivoire,CIV,1991,0,1.0512,1.2533,1.0611,0,0,0,5.195,0,0.5416,28.9315
Cote d'Ivoire,CIV,1992,0,1.0169,1.3195,1.4675,0,0,0,5.0067,0,0.5607,29.5565
Cote d'Ivoire,CIV,1993,0,1.336,1.3892,1.2298,0,0,0,4.9475,0,0.5637,30.2048
Cote d'Ivoire,CIV,1994,0,1.0863,1.4627,1.146,0,0,0,5.0454,0,0.5391,32.0067
Cote d'Ivoire,CIV,1995,0,1.0642,1.54,1.1259,0,0,0,5.2881,0,0.5895,33.0874
Cote d'Ivoire,CIV,1996,0,1.4643,1.6214,1.2,0,0,0,5.5621,0,0.6017,35.0324
Cote d'Ivoire,CIV,1997,0,1.2142,1.707,1,0,0.9,0,6.6913,0,0.6139,36.0605
Cote d'Ivoire,CIV,1998,0,1.5599,1.7973,0.9908,0,0.9,0,7.2776,0,0.6673,36.7681
Cote d'Ivoire,CIV,1999,0,1.7827,1.9622,0.9787,0,0.9,0,7.7406,0,0.6121,38.1084
Cote d'Ivoire,CIV,2000,0,1.821,2.0287,0.9418,0,0.9,0,7.7431,0,0.7006,39.141
Cote d'Ivoire,CIV,2001,0,1.8612,2.0975,0.8077,0,0.9,0,7.7457,0,0.6821,40.3304
Cote d'Ivoire,CIV,2002,0,1.9001,2.1687,0.8076,0,0.9,0,7.7482,0,0.6727,44.899
Cote d'Ivoire,CIV,2003,0,1.941,2.2422,0.8071,0,0.9,0,7.7507,0,0.6758,42.9982
Cote d'Ivoire,CIV,2004,0,1.9989,2.2242,0.8074,0,0.9,0,7.698,0,0.6864,44.9002
Cote d'Ivoire,CIV,2005,0,1.9932,2.1138,0.75,0,0.9,0,8.0485,0,0.5864,44.997
Cote d'Ivoire,CIV,2006,0,1.9349,2.1157,1.0883,0,0.87,0,7.3898,0,0.6176,44.9977
Cote d'Ivoire,CIV,2007,0,1.7012,1.7643,0.8813,0,0.85,0,7.3,0,0.5184,45
Cote d'Ivoire,CIV,2008,0,1.8541,2.0313,1.0769,0,0.8602,0,7.6884,0,0.6011,45.3176
Cote d'Ivoire,CIV,2009,0,1.8224,1.9966,1.1135,0,0.8571,0,6.6774,0,0.5621,39.2272
Cote d'Ivoire,CIV,2010,0,3.0546,1.98,1.1639,0,0.8548,0,6.6,0,0.5711,40.501
Cote d'Ivoire,CIV,2011,0,2.2993,1.8969,1.2047,0,0.8612,0,6.69,0,0.5628,45.3069
Cote d'Ivoire,CIV,2012,0,2.3526,2.12,1.247,0,0.8602,0,6.59,0,0.5411,44.954
Cote d'Ivoire,CIV,2013,0,2.4545,2.1479,1.2874,0,0.8581,0,6.5339,0,0.5305,45.1816
Cote d'Ivoire,CIV,2014,0,2.5164,2.1696,1.3234,0,0.8517,0,6.5112,0,0.5345,45.0134
Cote d'Ivoire,CIV,2015,0,2.5825,2.1167,1.5152,0,0.8532,0,6.4122,0,0.5263,44.757
Cote d'Ivoire,CIV,2016,0,2.6098,2.1118,1.5217,0,0.8526,0,6.3197,0,0.5089,44.6382
Cote d'Ivoire,CIV,2017,0,2.6652,2.119,1.4385,0,0.8504,0,6.2517,0,0.4991,44.6956
Cote d'Ivoire,CIV,2018,0,2.7216,2.1262,1.4752,0,0.8483,0,6.1838,0,0.4891,44.753
Croatia,HRV,1992,3.8967,0,4.1535,1.7593,7.9015,2.6691,0.3154,0,3.2492,0,0
Croatia,HRV,1993,4.1867,0,4.4822,2.3084,7.8435,2.7,0.1238,0,3.4332,0,0
Croatia,HRV,1994,3.7823,0,4.5529,2.1594,8.4888,2.96,0.138,0,2.9761,0,0
Croatia,HRV,1995,3.8605,0,4.9027,2.2852,10.4158,3.2443,0.2926,0,3.1761,0,0
Croatia,HRV,1996,3.6905,0,5.2192,2.1857,10.1625,2.8991,0.2192,0,2.8385,0,0
Croatia,HRV,1997,4,0,5.8802,2.4622,9.8123,2.7293,0.1897,0,3.2138,0,0
Croatia,HRV,1998,4.2214,0,5.2474,2.2772,10.2378,3.5323,1.3274,0,3.358,0,0
Croatia,HRV,1999,3.2976,0,5.5584,2.5003,10.9779,3.3872,1.2485,0,2.8054,0,0
Croatia,HRV,2000,4.7455,0,4.0701,1.3752,8.4883,1.329,1.645,0,3.2363,0,0
Croatia,HRV,2001,4.4047,0,5.6659,2.2066,10.2106,2.3139,2.4807,0,3.1349,0,0
Croatia,HRV,2002,4.5919,0,6.3767,2.7031,11.3892,2.7206,2.3876,0,3.3758,0,0
Croatia,HRV,2003,3.2207,0,4.1993,1.6565,5.944,1.8416,1.2992,0,2.4646,0,0
Croatia,HRV,2004,4.9278,0,6.3054,2.1545,15.3997,0.7266,2.2866,0,3.5181,0,0
Croatia,HRV,2005,4.1144,0,6.9182,2.4808,14.4638,0.9327,1.9978,0,3.2286,0,0
Croatia,HRV,2006,4.5833,0,6.5312,2.7737,16.381,0.6373,2.1933,0,3.6387,0,0
Croatia,HRV,2007,4.6408,0,4.9371,1.9489,17.073,0.5623,1.7914,0,3.8181,0,0
Croatia,HRV,2008,5.4833,0,7.9759,3.0053,17.0369,1.5198,2.4786,0,4.2588,0,0
Croatia,HRV,2009,5.1896,0,7.3508,2.6,19.3036,1.2635,2.5672,0,4.0885,0,0
Croatia,HRV,2010,4.0415,0,6.9678,2.7203,16.3115,1.2861,1.5385,0,3.2815,0,0
Croatia,HRV,2011,5.2237,0,5.6817,2.5005,15.396,0.8596,2.7619,0,4.0143,0,0
Croatia,HRV,2012,5.3473,0,4.3374,1.7875,14.7848,0.599,2.9065,0,4.1434,0,0
Croatia,HRV,2013,4.8846,0,6.5,2.3606,15.8785,1.3491,1.2273,0,3.7426,0,0
Croatia,HRV,2014,4.156,0,8.1046,2.7901,15.6011,0.8962,2.6438,0,3.804,0,0
Croatia,HRV,2015,5.3809,0,6.4748,2.2104,17.0378,0.7837,2.0638,0,4.4268,0,0
Croatia,HRV,2016,5.6537,0,8.547,3.1047,19.6596,0.9282,3.4648,0,4.6592,0,0
Croatia,HRV,2017,5.8084,0,6.3113,2.4405,15.874,0.8707,2,0,4.8272,0,0
Croatia,HRV,2018,5.3765,0,9.1237,3.1807,19.6571,1.2381,2.1361,0,4.4622,0,0
Cuba,CUB,1961,0,1.3794,0.9238,0,11.3,0.5003,0,3.5556,0,0.2,8.8889
Cuba,CUB,1962,0,1.4062,0.9333,0,11.4156,0.5,0,3.6,0,0.191,9.1871
Cuba,CUB,1963,0,1.6921,0.95,0,11.2836,0.4615,0,3.617,0,0.1864,9.4802
Cuba,CUB,1964,0,1.7326,0.9474,0,11.076,0.4355,0,3.617,0,0.172,9.3494
Cuba,CUB,1965,0,1.4466,0.9255,0,11.1316,0.4167,0,4,0,0.1958,10.3789
Cuba,CUB,1966,0,2,0.9184,0,11.5522,0.3833,0,4,0,0.1835,14.4835
Cuba,CUB,1967,0,1.6249,0.9362,0,11.638,0.3667,0,4.2,0,0.1621,26.2529
Cuba,CUB,1968,0,1.582,0.9375,0,16.3965,0.3556,0,4.2,0,0.1763,12.8733
Cuba,CUB,1969,0,1.7507,0.9111,0,9.8072,0.2857,0,4.4,0,0.1402,9.1774
Cuba,CUB,1970,0,1.9177,0.8095,0,6.9798,0.3143,0,4.4,0,0.1478,41.482
Cuba,CUB,1971,0,2.1007,0.8462,0,5.7752,0.3143,0,4.1176,0,0.1503,40.4493
Cuba,CUB,1972,0,1.8695,0.7085,0,14.5703,0.35,0,4.2308,0,0.1583,32.2385
Cuba,CUB,1973,0,1.4896,0.8266,0,9.9316,0.3,0,4.1818,0,0.1585,20.9211
Cuba,CUB,1974,0,2.1441,1.0484,0,8.1148,0.2778,0,4.3273,0,0.1559,25.0593
Cuba,CUB,1975,0,2.5068,1.1365,0,12.7554,0.2667,0,4.1,0,0.1564,29.2536
Cuba,CUB,1976,0,2.7633,1.2401,0,14.2014,0.2,0,4.2333,0,0.1555,26.6818
Cuba,CUB,1977,0,3.0033,1.25,0,12.6043,0.24,0,4.3667,0,0.1478,21.7435
Cuba,CUB,1978,0,3.0149,1.25,0,18.91,0.2593,0,4,0,0.1569,20.3809
Cuba,CUB,1979,0,2.8825,1.25,0,15.3728,0.2963,0,4,0,0.1547,14.4406
Cuba,CUB,1980,0,3.2428,1.2338,0,17.2005,0.24,0,2.7,0,0.1184,13.8368
Cuba,CUB,1981,0,3.1917,1.2338,0,16.9532,0.2398,0,3.6285,0,0.1563,17.5622
Cuba,CUB,1982,0,3.4489,1.2338,0,17.812,0.3044,0,3.1172,0,0.1805,17.2862
Cuba,CUB,1983,0,3.4718,1.2338,0,16.2543,0.3291,0,3.1428,0,0.1904,16.0989
Cuba,CUB,1984,0,3.4543,1.2338,0,15.6257,0.3069,0,4.3893,0,0.2109,17.365
Cuba,CUB,1985,0,3.2935,1.2338,0,20.622,0.2656,0,3.3127,0,0.2144,19.1548
Cuba,CUB,1986,0,3.3442,1.2338,0,22.2868,0.3342,0,3.3206,0,0.2417,13.0013
Cuba,CUB,1987,0,3.0401,1.2338,0,18.5224,0.2398,0,2.861,0,0.232,13.8583
Cuba,CUB,1988,0,3.2273,1.2338,0,18.2493,0.2916,0,2.8162,0,0.2567,16.2102
Cuba,CUB,1989,0,3.2038,1.039,0,17.1807,0.2612,0,2.6411,0,0.2959,13.935
Cuba,CUB,1990,0,3.058,0.8719,0,12.0271,0.2808,0,2.7941,0,0.2876,14.7727
Cuba,CUB,1991,0,2.8105,0.8027,0,13.3976,0.2595,0,3.2382,0,0.2496,16.1641
Cuba,CUB,1992,0,2.1902,0.8184,0,18.0313,0.2042,0,3.9812,0,0.3415,10.25
Cuba,CUB,1993,0,1.9113,0.7252,0,16.9583,0.179,0,3.0204,0,0.1977,9.2299
Cuba,CUB,1994,0,2.3247,0.9482,0,12.951,0.1949,0,2.6058,0,0.1494,8.1312
Cuba,CUB,1995,0,2.5604,1.0533,0,21.2946,0.2607,0,3.006,0,0.2416,9.195
Cuba,CUB,1996,0,2.4574,1.1692,0,26.5695,0.2998,0,3.2776,0,0.2175,10.8685
Cuba,CUB,1997,0,2.8781,1.2735,0,19.1462,0.3149,0,2.5974,0,0.1762,6.4122
Cuba,CUB,1998,0,2.2772,1.3039,0,16.9523,0.409,0,3.0865,0,0.265,9.5786
Cuba,CUB,1999,0,3.2673,2.0096,0,24.6585,0.8309,0,4.1775,0,0.2291,7.6384
Cuba,CUB,2000,0,2.7625,2.1629,0,27.4435,1.0055,0,4.8704,0,0.4074,8.7341
Cuba,CUB,2001,0,3.2689,2.3305,0,26.0507,0.9599,0,5.1221,0,0.4529,10.6557
Cuba,CUB,2002,0,3.4959,2.5278,0,25.7689,1.0706,0,8.4044,0,0.1973,7.6246
Cuba,CUB,2003,0,3.4985,2.7222,0,23.971,1.1894,0,7.15,0,0.2273,10.6615
Cuba,CUB,2004,0,3.0977,2.7457,0,26.3995,1.1845,0,5.99,0,0.3192,13.3604
Cuba,CUB,2005,0,2.89,2.33,0,25.4222,1.12,0,5.4601,0,0.5099,15.53
Cuba,CUB,2006,0,3.04,2.5,0,24.6406,0.92,0,5.6499,0,0.5301,13.1698
Cuba,CUB,2007,0,3.23,2.61,0,14.7098,1.16,0,6.6063,0,0.5,13.6
Cuba,CUB,2008,0,2.8036,2.5205,0,20.0327,1.0199,0,6.4582,0,0.2895,11.9933
Cuba,CUB,2009,0,2.6123,1.4943,0,22.3237,0.7358,0,5.3,0,0.2725,7.4287
Cuba,CUB,2010,0,2.5755,1.4382,0,22.0851,0.7137,0,5.5615,0,0.3342,9.178
Cuba,CUB,2011,0,2.7225,2.47,0,22.4847,1.0733,0,5.9763,0,0.293,8.7799
Cuba,CUB,2012,0,3.1651,2.3471,0,20.5385,1.0297,0,6.5,0,0.4823,10.78
Cuba,CUB,2013,0,3.4,2.3921,0,21.5948,1.0837,0,7.0354,0,0.3312,11.0233
Cuba,CUB,2014,0,3.4085,2.3058,0,20.7586,1.0434,0,6.3431,0,0.5266,13.9587
Cuba,CUB,2015,0,3.7269,2.4281,0,22.7201,1.1909,0,6.3523,0,0.3695,10.7679
Cuba,CUB,2016,0,3.6713,2.3734,0,21.7268,1.1144,0,5.8512,0,0.4933,12.1428
Cuba,CUB,2017,0,3.6022,2.3691,0,21.736,1.1162,0,6.0349,0,0.0911,12.29
Cuba,CUB,2018,0,3.4466,2.3905,0,21.9312,1.0946,0,5.7563,0,0.2569,12.2
Cyprus,CYP,1961,0.5792,0,0,0,11.6832,1.27,0,0,0.7595,0,8.12
Cyprus,CYP,1962,0.9679,0,0,0,13.4361,1.2115,0,0,1.367,0,8.8615
Cyprus,CYP,1963,0.9474,0,0,0,9.1657,0.919,0,0,1.3104,0,8.3
Cyprus,CYP,1964,0.6835,0,0,0,14.1036,1.0886,0,0,0.9314,0,8.8875
Cyprus,CYP,1965,1.4543,0,0,0,15.983,1.778,0,0,1.7202,0,16.125
Cyprus,CYP,1966,0.918,0,0,0,15.1886,1.5971,0,0,0.6276,0,15.8
Cyprus,CYP,1967,1.6033,0,0,0,15.1895,1.6628,0,0,1.0759,0,15.9714
Cyprus,CYP,1968,1.0849,0,0,0,15.2775,1.7611,0,0,0.6276,0,17.6133
Cyprus,CYP,1969,1.2658,0,0,0,16.2009,1.644,0,0,1.4064,0,18.28
Cyprus,CYP,1970,0.5517,0,0,0,19.4618,1.7085,0,0,0.7735,0,29.1954
Cyprus,CYP,1971,1.1828,0,0,0,20.4462,1.3542,0,0,1.5189,0,28.023
Cyprus,CYP,1972,1.0126,0,0,0,19.2098,1.3138,0,0,1.1464,0,28.023
Cyprus,CYP,1973,0.0482,0,0,0,18.6937,0.9831,0,0,0.1735,0,33.8621
Cyprus,CYP,1974,1.11,0,0,0,20.7122,1.0496,0,0,1.5189,0,25.6897
Cyprus,CYP,1975,1.2151,0,0,0,18.5648,1.4288,0,0,1.726,0,19.7164
Cyprus,CYP,1976,1.201,0,0,0,22.0497,1.3095,0,0,1.7049,0,24.2612
Cyprus,CYP,1977,0.8521,0,0,0,23.3671,1.1068,0,0,1.7012,0,28.8134
Cyprus,CYP,1978,1.2657,0,0,0,24.4718,1.2939,0,0,2.0353,0,13.4291
Cyprus,CYP,1979,1.1616,0,0,0,23.4738,1.2852,0,0,1.8402,0,15.548
Cyprus,CYP,1980,1.3713,0,0,0,23.2172,1.3019,0,0,2.0951,0,12.1677
Cyprus,CYP,1981,1.2268,0,0,0,22.5225,1.3343,0,0,1.8986,0,12.6683
Cyprus,CYP,1982,1.1978,0,0,0,21.3908,1.3905,0,0,1.8986,0,15.9133
Cyprus,CYP,1983,1.1934,0,0,0,21.9575,1.4953,0,0,1.426,0,14.9626
Cyprus,CYP,1984,1.495,0,0,0,22.8564,1.6423,0,0,1.7933,0,21.6867
Cyprus,CYP,1985,1.7703,0,0,0,18.0536,1.7575,0,0,2.1345,0,22.4439
Cyprus,CYP,1986,1.2785,0,0,0,25.2089,1.5691,0,0,1.3028,0,24.9377
Cyprus,CYP,1987,2.4026,0,0,0,21.9845,1.4276,0,0,2.3255,0,27.4314
Cyprus,CYP,1988,2.429,0,0,0,20.5772,0.9813,0,0,2.7097,0,25
Cyprus,CYP,1989,1.4953,0,0,0,23.1144,1.4101,0,0,2.5822,0,23.6111
Cyprus,CYP,1990,2.0392,0,0,0,23.2375,1.5294,0,0,1.8727,0,23.0556
Cyprus,CYP,1991,1.1429,0,0,0,20.6732,0.9882,0,0,1.3588,0,27.7778
Cyprus,CYP,1992,2.1,0,0,0,20.3013,2.0366,0,0,2.85,0,17.1429
Cyprus,CYP,1993,2.34,0,0,0,24.6287,1.5078,0,0,3.0156,0,14.7059
Cyprus,CYP,1994,2.4242,0,0,0,18,1.3333,0,0,2.5667,0,28.8462
Cyprus,CYP,1995,3.0137,0,0,0,23.6364,1.2836,0,0,2.3509,0,40.3846
